"","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","DateTime"
"68486",2.294,0.18,240.01,9.6,0,0,18,2007-02-02 06:49:00
"68487",2.206,0.212,240.27,9.2,0,0,18,2007-02-02 06:50:00
"68488",2.114,0.212,240.18,8.8,0,0,18,2007-02-02 06:51:00
"68489",2.112,0.214,240.47,8.8,0,0,17,2007-02-02 06:52:00
"68490",2.108,0.214,240.38,8.8,0,0,18,2007-02-02 06:53:00
"68491",2.11,0.216,240.67,8.8,0,0,18,2007-02-02 06:54:00
"68492",2.112,0.216,240.76,8.8,0,0,17,2007-02-02 06:55:00
"68493",2.09,0.214,240.18,8.6,0,0,18,2007-02-02 06:56:00
"68494",2.102,0.218,240.97,8.8,0,0,18,2007-02-02 06:57:00
"68495",2.1,0.174,240.62,8.8,0,0,18,2007-02-02 06:58:00
"68496",2.052,0.078,240.01,8.4,0,0,17,2007-02-02 06:59:00
"68497",2.046,0.064,239.73,8.4,0,0,18,2007-02-02 07:00:00
"68498",1.986,0,239.63,8.2,0,0,18,2007-02-02 07:01:00
"68499",1.986,0,239.71,8.2,0,0,17,2007-02-02 07:02:00
"68500",1.97,0,238.89,8.2,0,0,18,2007-02-02 07:03:00
"68501",1.962,0,238.16,8.2,0,0,17,2007-02-02 07:04:00
"68502",1.956,0,237.98,8.2,0,0,17,2007-02-02 07:05:00
"68503",1.952,0,237.78,8.2,0,0,18,2007-02-02 07:06:00
"68504",1.954,0,237.72,8.2,0,0,17,2007-02-02 07:07:00
"68505",1.956,0,237.92,8.2,0,0,17,2007-02-02 07:08:00
"68506",1.954,0,237.51,8.2,0,0,18,2007-02-02 07:09:00
"68507",1.962,0,237.98,8.2,0,0,17,2007-02-02 07:10:00
"68508",1.974,0,238.88,8.2,0,0,18,2007-02-02 07:11:00
"68509",1.986,0,239.85,8.2,0,0,17,2007-02-02 07:12:00
"68510",1.98,0,239.77,8.2,0,0,18,2007-02-02 07:13:00
"68511",1.98,0,239.9,8.2,0,0,18,2007-02-02 07:14:00
"68512",1.974,0,239.3,8.2,0,0,17,2007-02-02 07:15:00
"68513",1.984,0,239.44,8.2,0,0,18,2007-02-02 07:16:00
"68514",2.014,0,240.55,8.4,0,0,17,2007-02-02 07:17:00
"68515",2.026,0,241.25,8.4,0,0,18,2007-02-02 07:18:00
"68516",2.016,0,240.96,8.4,0,0,18,2007-02-02 07:19:00
"68517",2.006,0,240.82,8.2,0,0,18,2007-02-02 07:20:00
"68518",1.99,0,239.66,8.2,0,0,17,2007-02-02 07:21:00
"68519",1.986,0,238.23,8.2,0,0,18,2007-02-02 07:22:00
"68520",2.088,0,237.83,8.8,0,0,17,2007-02-02 07:23:00
"68521",2.076,0.098,238.09,8.6,0,0,18,2007-02-02 07:24:00
"68522",2.062,0.102,238.07,8.6,0,0,17,2007-02-02 07:25:00
"68523",2.058,0.102,238.21,8.6,0,0,17,2007-02-02 07:26:00
"68524",2.32,0.104,238.89,9.8,0,0,18,2007-02-02 07:27:00
"68525",2.736,0.106,238.72,11.4,0,0,17,2007-02-02 07:28:00
"68526",2.322,0.256,238.56,9.8,0,0,18,2007-02-02 07:29:00
"68527",2.296,0.23,238.75,9.6,0,0,17,2007-02-02 07:30:00
"68528",2.324,0.102,238.61,9.6,0,0,18,2007-02-02 07:31:00
"68529",2.346,0.102,238.72,9.8,0,0,17,2007-02-02 07:32:00
"68530",2.414,0.102,239.09,10,0,0,18,2007-02-02 07:33:00
"68531",2.444,0.096,237.67,10.2,0,0,17,2007-02-02 07:34:00
"68532",2.464,0.102,239.14,10.2,0,0,17,2007-02-02 07:35:00
"68533",2.522,0.168,238.81,10.6,0,0,18,2007-02-02 07:36:00
"68534",2.536,0.202,238.95,10.6,0,0,17,2007-02-02 07:37:00
"68535",2.504,0.206,239.78,10.4,0,0,18,2007-02-02 07:38:00
"68536",2.386,0.11,239.49,10,0,0,18,2007-02-02 07:39:00
"68537",2.412,0.08,239.33,10,0,0,17,2007-02-02 07:40:00
"68538",2.44,0.074,238.32,10.2,0,0,18,2007-02-02 07:41:00
"68539",2.736,0.072,237.89,11.6,0,0,17,2007-02-02 07:42:00
"68540",3.186,0.064,236.39,13.6,0,0,17,2007-02-02 07:43:00
"68541",2.412,0.066,236.62,10.2,0,0,17,2007-02-02 07:44:00
"68542",2.432,0.074,238.45,10.2,0,0,18,2007-02-02 07:45:00
"68543",2.444,0.074,239.46,10.2,0,0,17,2007-02-02 07:46:00
"68544",2.504,0.068,238.45,10.4,0,0,18,2007-02-02 07:47:00
"68545",2.432,0,237.45,10.2,0,0,17,2007-02-02 07:48:00
"68546",2.39,0,237.8,10,0,0,17,2007-02-02 07:49:00
"68547",2.246,0,237.52,9.4,0,0,18,2007-02-02 07:50:00
"68548",2.21,0,237.46,9.2,0,0,17,2007-02-02 07:51:00
"68549",2.206,0,238.68,9.2,0,0,17,2007-02-02 07:52:00
"68550",2.314,0.148,238.25,9.6,0,0,18,2007-02-02 07:53:00
"68551",2.676,0,237.34,11.2,0,0,17,2007-02-02 07:54:00
"68552",2.686,0,235.76,11.4,0,0,17,2007-02-02 07:55:00
"68553",2.694,0,236.14,11.4,0,0,17,2007-02-02 07:56:00
"68554",2.844,0,236.35,12,0,0,17,2007-02-02 07:57:00
"68555",2.88,0,236.33,12.2,0,0,17,2007-02-02 07:58:00
"68556",2.922,0,235.36,12.4,0,0,17,2007-02-02 07:59:00
"68557",2.904,0,235.45,12.2,0,0,17,2007-02-02 08:00:00
"68558",2.842,0,235.32,12,0,0,17,2007-02-02 08:01:00
"68559",2.052,0,236.2,8.8,0,0,17,2007-02-02 08:02:00
"68560",1.908,0,239.29,8,0,0,18,2007-02-02 08:03:00
"68561",1.924,0.056,239.03,8,0,0,17,2007-02-02 08:04:00
"68562",1.55,0.096,239.41,6.4,0,0,18,2007-02-02 08:05:00
"68563",1.884,0.1,238.84,7.8,0,0,18,2007-02-02 08:06:00
"68564",1.774,0.09,238.69,7.4,0,0,17,2007-02-02 08:07:00
"68565",1.96,0.094,238.99,8.2,0,0,17,2007-02-02 08:08:00
"68566",2.252,0.096,238.64,9.4,0,0,18,2007-02-02 08:09:00
"68567",1.826,0.098,239.28,7.6,0,0,17,2007-02-02 08:10:00
"68568",1.378,0.102,239.72,5.6,0,0,18,2007-02-02 08:11:00
"68569",1.366,0.098,239.12,5.6,0,0,18,2007-02-02 08:12:00
"68570",1.372,0.102,239.76,5.6,0,0,17,2007-02-02 08:13:00
"68571",1.368,0.1,239.32,5.6,0,0,18,2007-02-02 08:14:00
"68572",1.372,0.102,239.83,5.6,0,0,17,2007-02-02 08:15:00
"68573",1.374,0.102,240.08,5.6,0,0,18,2007-02-02 08:16:00
"68574",1.374,0.104,240.08,5.6,0,0,18,2007-02-02 08:17:00
"68575",1.38,0.106,240.71,5.6,0,0,18,2007-02-02 08:18:00
"68576",1.358,0.082,240.03,5.6,0,0,17,2007-02-02 08:19:00
"68577",1.286,0,240.58,5.2,0,0,18,2007-02-02 08:20:00
"68578",1.278,0,239.74,5.2,0,0,18,2007-02-02 08:21:00
"68579",1.37,0.074,239.69,5.6,0,0,17,2007-02-02 08:22:00
"68580",1.354,0.072,239.95,5.6,0,0,18,2007-02-02 08:23:00
"68581",1.354,0.072,239.86,5.6,0,0,17,2007-02-02 08:24:00
"68582",1.356,0.074,240.22,5.6,0,0,18,2007-02-02 08:25:00
"68583",1.356,0.074,240.32,5.6,0,0,18,2007-02-02 08:26:00
"68584",1.356,0.074,240.33,5.6,0,0,17,2007-02-02 08:27:00
"68585",1.444,0.182,240.72,6,0,0,18,2007-02-02 08:28:00
"68586",1.438,0.198,240.45,6,0,2,18,2007-02-02 08:29:00
"68587",1.444,0.202,241.35,6,0,1,18,2007-02-02 08:30:00
"68588",1.446,0.202,241.45,6,0,2,18,2007-02-02 08:31:00
"68589",1.446,0.202,241.15,6,0,1,17,2007-02-02 08:32:00
"68590",1.422,0.162,240.8,5.8,0,1,18,2007-02-02 08:33:00
"68591",1.374,0.094,240.48,5.6,0,2,18,2007-02-02 08:34:00
"68592",1.374,0.094,240.49,5.6,0,1,18,2007-02-02 08:35:00
"68593",1.376,0.094,240.59,5.6,0,2,17,2007-02-02 08:36:00
"68594",1.372,0.094,240.39,5.6,0,1,18,2007-02-02 08:37:00
"68595",1.362,0.09,239.64,5.6,0,1,18,2007-02-02 08:38:00
"68596",1.356,0.09,239.64,5.6,0,2,17,2007-02-02 08:39:00
"68597",1.358,0.09,239.85,5.6,0,1,18,2007-02-02 08:40:00
"68598",1.356,0.09,239.76,5.6,0,1,18,2007-02-02 08:41:00
"68599",1.356,0.088,239.53,5.6,0,2,17,2007-02-02 08:42:00
"68600",1.35,0.086,238.8,5.6,0,1,18,2007-02-02 08:43:00
"68601",1.386,0.12,238.35,5.8,0,1,17,2007-02-02 08:44:00
"68602",1.468,0.222,239.64,6.2,0,2,18,2007-02-02 08:45:00
"68603",1.468,0.224,240.14,6.2,0,1,17,2007-02-02 08:46:00
"68604",1.464,0.224,240.06,6,0,1,18,2007-02-02 08:47:00
"68605",1.46,0.222,239.8,6,0,1,18,2007-02-02 08:48:00
"68606",1.45,0.22,239.21,6,0,2,17,2007-02-02 08:49:00
"68607",1.442,0.216,238.62,6,0,1,17,2007-02-02 08:50:00
"68608",1.442,0.216,238.7,6,0,1,18,2007-02-02 08:51:00
"68609",1.44,0.216,238.69,6,0,1,17,2007-02-02 08:52:00
"68610",1.448,0.222,239.58,6,0,1,18,2007-02-02 08:53:00
"68611",1.452,0.224,240.09,6,0,2,18,2007-02-02 08:54:00
"68612",1.444,0.22,239.54,6,0,1,17,2007-02-02 08:55:00
"68613",1.44,0.218,239.22,6,0,1,18,2007-02-02 08:56:00
"68614",1.438,0.218,239.06,6,0,1,17,2007-02-02 08:57:00
"68615",1.406,0.162,239.08,5.8,0,1,18,2007-02-02 08:58:00
"68616",1.366,0.098,238.92,5.6,0,0,17,2007-02-02 08:59:00
"68617",1.276,0,238.27,5.2,0,0,18,2007-02-02 09:00:00
"68618",1.262,0,237.75,5.2,0,0,17,2007-02-02 09:01:00
"68619",1.26,0,237.59,5.2,0,0,17,2007-02-02 09:02:00
"68620",1.262,0,237.71,5.2,0,0,18,2007-02-02 09:03:00
"68621",1.262,0,237.89,5.2,0,0,17,2007-02-02 09:04:00
"68622",1.272,0,238.66,5.2,0,0,17,2007-02-02 09:05:00
"68623",1.278,0,239.36,5.2,0,0,18,2007-02-02 09:06:00
"68624",1.274,0,239.57,5.2,0,0,18,2007-02-02 09:07:00
"68625",1.334,0,239.41,5.6,0,0,17,2007-02-02 09:08:00
"68626",1.344,0.068,239.08,5.6,0,0,18,2007-02-02 09:09:00
"68627",1.34,0.066,238.68,5.6,0,0,17,2007-02-02 09:10:00
"68628",1.34,0.068,238.74,5.6,0,0,18,2007-02-02 09:11:00
"68629",1.34,0.068,238.81,5.6,0,0,17,2007-02-02 09:12:00
"68630",1.344,0.068,238.97,5.6,0,0,18,2007-02-02 09:13:00
"68631",1.344,0.068,238.83,5.6,0,0,17,2007-02-02 09:14:00
"68632",1.344,0.068,238.9,5.6,0,0,17,2007-02-02 09:15:00
"68633",1.344,0.07,238.96,5.6,0,0,18,2007-02-02 09:16:00
"68634",1.342,0.068,238.91,5.6,0,0,17,2007-02-02 09:17:00
"68635",1.34,0.068,238.71,5.6,0,0,18,2007-02-02 09:18:00
"68636",1.328,0.05,239.36,5.4,0,0,17,2007-02-02 09:19:00
"68637",1.27,0,239.12,5.2,0,0,18,2007-02-02 09:20:00
"68638",1.266,0,238.87,5.2,0,0,17,2007-02-02 09:21:00
"68639",1.27,0,239.24,5.2,0,0,18,2007-02-02 09:22:00
"68640",1.288,0,239.38,5.4,0,0,18,2007-02-02 09:23:00
"68641",1.306,0,238.7,5.4,0,0,17,2007-02-02 09:24:00
"68642",1.394,0.116,238.5,5.8,0,0,17,2007-02-02 09:25:00
"68643",1.392,0.116,238.58,5.8,0,0,18,2007-02-02 09:26:00
"68644",1.386,0.114,238.4,5.8,0,0,17,2007-02-02 09:27:00
"68645",1.39,0.116,238.47,5.8,0,0,18,2007-02-02 09:28:00
"68646",1.394,0.116,238.56,5.8,0,0,17,2007-02-02 09:29:00
"68647",1.386,0.114,238.04,5.8,0,0,18,2007-02-02 09:30:00
"68648",1.374,0.112,237.54,5.8,0,0,17,2007-02-02 09:31:00
"68649",1.37,0.112,237.56,5.8,0,0,17,2007-02-02 09:32:00
"68650",1.364,0.11,237.12,5.8,0,0,17,2007-02-02 09:33:00
"68651",1.36,0.108,236.65,5.6,0,0,18,2007-02-02 09:34:00
"68652",1.36,0.108,236.76,5.6,0,0,17,2007-02-02 09:35:00
"68653",1.4,0.108,237.08,5.8,0,0,17,2007-02-02 09:36:00
"68654",1.416,0.108,236.89,6,0,0,17,2007-02-02 09:37:00
"68655",1.358,0.11,237.24,5.6,0,0,17,2007-02-02 09:38:00
"68656",1.678,0.11,236.75,7,0,0,18,2007-02-02 09:39:00
"68657",1.762,0.05,237.02,7.4,0,0,17,2007-02-02 09:40:00
"68658",1.786,0,237.16,7.6,0,0,17,2007-02-02 09:41:00
"68659",1.794,0,237.44,7.6,0,0,17,2007-02-02 09:42:00
"68660",1.792,0,237.39,7.6,0,0,18,2007-02-02 09:43:00
"68661",1.794,0,237.21,7.6,0,0,17,2007-02-02 09:44:00
"68662",1.79,0,237,7.6,0,0,17,2007-02-02 09:45:00
"68663",1.782,0,237.01,7.6,0,0,17,2007-02-02 09:46:00
"68664",1.784,0,236.98,7.6,0,0,17,2007-02-02 09:47:00
"68665",1.784,0,237.23,7.6,0,0,18,2007-02-02 09:48:00
"68666",1.79,0,237.51,7.6,0,0,17,2007-02-02 09:49:00
"68667",1.786,0,237.43,7.6,0,0,17,2007-02-02 09:50:00
"68668",1.788,0,237.39,7.6,0,0,17,2007-02-02 09:51:00
"68669",1.784,0,237.18,7.6,0,0,18,2007-02-02 09:52:00
"68670",1.79,0,237.69,7.6,0,0,17,2007-02-02 09:53:00
"68671",1.852,0.048,238.47,7.8,0,0,17,2007-02-02 09:54:00
"68672",1.866,0.1,238.1,7.8,0,0,18,2007-02-02 09:55:00
"68673",1.858,0.096,237.22,7.8,0,0,17,2007-02-02 09:56:00
"68674",1.866,0.098,237.64,7.8,0,0,17,2007-02-02 09:57:00
"68675",1.858,0.096,237.32,7.8,0,0,18,2007-02-02 09:58:00
"68676",1.858,0.096,237.25,7.8,0,0,17,2007-02-02 09:59:00
"68677",1.862,0.098,237.78,7.8,0,0,17,2007-02-02 10:00:00
"68678",1.86,0.098,237.66,7.8,0,0,17,2007-02-02 10:01:00
"68679",1.864,0.098,237.49,7.8,0,0,18,2007-02-02 10:02:00
"68680",1.85,0.09,236.35,7.8,0,0,17,2007-02-02 10:03:00
"68681",1.848,0.092,236.55,7.8,0,0,17,2007-02-02 10:04:00
"68682",1.878,0.106,236.54,8,0,0,17,2007-02-02 10:05:00
"68683",1.896,0.12,236.48,8,0,0,17,2007-02-02 10:06:00
"68684",1.904,0.124,236.84,8,0,0,18,2007-02-02 10:07:00
"68685",1.886,0.118,236.37,8,0,0,17,2007-02-02 10:08:00
"68686",1.876,0.116,236,8,0,0,17,2007-02-02 10:09:00
"68687",1.884,0.12,236.4,8,0,0,17,2007-02-02 10:10:00
"68688",1.876,0.118,236.25,8,0,0,17,2007-02-02 10:11:00
"68689",1.874,0.118,236.39,8,0,0,17,2007-02-02 10:12:00
"68690",1.874,0.116,235.72,8,0,0,17,2007-02-02 10:13:00
"68691",1.858,0.112,234.59,8,0,0,17,2007-02-02 10:14:00
"68692",1.862,0.114,234.96,8,0,0,17,2007-02-02 10:15:00
"68693",1.86,0.114,235.02,8,0,0,17,2007-02-02 10:16:00
"68694",1.862,0.116,235.03,8,0,0,17,2007-02-02 10:17:00
"68695",1.86,0.114,234.86,8,0,0,17,2007-02-02 10:18:00
"68696",1.856,0.114,234.73,8,0,0,17,2007-02-02 10:19:00
"68697",1.864,0.114,235.09,8,0,0,16,2007-02-02 10:20:00
"68698",1.814,0,235.87,7.8,0,0,18,2007-02-02 10:21:00
"68699",1.772,0,235.71,7.6,0,0,17,2007-02-02 10:22:00
"68700",1.778,0,236.07,7.6,0,0,17,2007-02-02 10:23:00
"68701",1.784,0,236.46,7.6,0,0,17,2007-02-02 10:24:00
"68702",1.782,0,235.89,7.6,0,0,17,2007-02-02 10:25:00
"68703",1.784,0,236.64,7.6,0,0,17,2007-02-02 10:26:00
"68704",1.778,0,236.52,7.6,0,0,17,2007-02-02 10:27:00
"68705",1.794,0,237.27,7.6,0,0,17,2007-02-02 10:28:00
"68706",1.786,0,237.3,7.6,0,0,18,2007-02-02 10:29:00
"68707",1.506,0.046,238.31,6.4,0,0,17,2007-02-02 10:30:00
"68708",1.726,0,238.13,7.4,0,0,17,2007-02-02 10:31:00
"68709",1.764,0,237.58,7.4,0,0,18,2007-02-02 10:32:00
"68710",1.752,0,236.99,7.4,0,0,17,2007-02-02 10:33:00
"68711",1.744,0,236.66,7.4,0,0,17,2007-02-02 10:34:00
"68712",1.746,0,236.59,7.4,0,0,17,2007-02-02 10:35:00
"68713",1.756,0,237.58,7.4,0,0,17,2007-02-02 10:36:00
"68714",1.75,0,237.47,7.4,0,0,18,2007-02-02 10:37:00
"68715",1.832,0,237.18,7.8,0,0,17,2007-02-02 10:38:00
"68716",1.578,0,238.01,6.8,0,0,17,2007-02-02 10:39:00
"68717",0.398,0.062,238.97,1.8,0,0,0,2007-02-02 10:40:00
"68718",0.408,0.096,238.94,1.8,0,0,0,2007-02-02 10:41:00
"68719",1.048,0.088,238.11,4.8,0,0,9,2007-02-02 10:42:00
"68720",1.462,0.084,238.14,6,0,0,18,2007-02-02 10:43:00
"68721",1.46,0.084,237.97,6,0,0,17,2007-02-02 10:44:00
"68722",1.414,0.084,237.99,5.8,0,0,18,2007-02-02 10:45:00
"68723",1.528,0.148,237.43,6.4,0,0,17,2007-02-02 10:46:00
"68724",1.688,0.206,236.94,7.2,0,0,17,2007-02-02 10:47:00
"68725",2.084,0.206,236.04,8.8,0,0,17,2007-02-02 10:48:00
"68726",1.93,0.202,235.37,8.2,0,0,17,2007-02-02 10:49:00
"68727",1.432,0.208,237.01,6,0,0,18,2007-02-02 10:50:00
"68728",1.382,0.138,237.15,5.8,0,0,17,2007-02-02 10:51:00
"68729",1.364,0.11,237.38,5.6,0,0,17,2007-02-02 10:52:00
"68730",1.364,0.112,237.6,5.6,0,0,17,2007-02-02 10:53:00
"68731",1.364,0.112,237.55,5.6,0,0,18,2007-02-02 10:54:00
"68732",1.356,0.108,236.98,5.6,0,0,17,2007-02-02 10:55:00
"68733",1.364,0.11,237.39,5.6,0,0,17,2007-02-02 10:56:00
"68734",1.374,0.114,238.25,5.8,0,0,18,2007-02-02 10:57:00
"68735",1.374,0.114,238.32,5.8,0,0,17,2007-02-02 10:58:00
"68736",1.37,0.114,237.88,5.8,0,0,17,2007-02-02 10:59:00
"68737",1.364,0.112,237.41,5.6,0,0,18,2007-02-02 11:00:00
"68738",1.402,0.148,237.29,6,0,0,17,2007-02-02 11:01:00
"68739",1.356,0.104,237.77,5.6,0,1,17,2007-02-02 11:02:00
"68740",1.358,0.104,237.95,5.6,0,1,18,2007-02-02 11:03:00
"68741",1.354,0.102,237.65,5.6,0,1,17,2007-02-02 11:04:00
"68742",1.358,0.104,237.92,5.6,0,2,17,2007-02-02 11:05:00
"68743",1.356,0.102,237.65,5.6,0,1,17,2007-02-02 11:06:00
"68744",1.358,0.104,237.88,5.6,0,2,18,2007-02-02 11:07:00
"68745",1.352,0.1,237.21,5.6,0,1,17,2007-02-02 11:08:00
"68746",1.352,0.102,237.31,5.6,0,1,17,2007-02-02 11:09:00
"68747",1.35,0.1,237.18,5.6,0,2,18,2007-02-02 11:10:00
"68748",1.354,0.102,237.57,5.6,0,1,17,2007-02-02 11:11:00
"68749",1.362,0.104,238.4,5.6,0,1,17,2007-02-02 11:12:00
"68750",1.364,0.106,238.59,5.6,0,2,18,2007-02-02 11:13:00
"68751",1.358,0.104,238.19,5.6,0,1,17,2007-02-02 11:14:00
"68752",1.358,0.104,238.22,5.6,0,2,17,2007-02-02 11:15:00
"68753",1.352,0.102,237.78,5.6,0,1,18,2007-02-02 11:16:00
"68754",1.352,0.102,237.95,5.6,0,1,17,2007-02-02 11:17:00
"68755",1.354,0.102,238.06,5.6,0,1,18,2007-02-02 11:18:00
"68756",1.344,0.1,237.34,5.6,0,2,17,2007-02-02 11:19:00
"68757",1.348,0.102,237.74,5.6,0,1,17,2007-02-02 11:20:00
"68758",1.348,0.104,238.04,5.6,0,1,17,2007-02-02 11:21:00
"68759",1.344,0.102,238.16,5.6,0,1,18,2007-02-02 11:22:00
"68760",1.344,0.102,238.18,5.6,0,2,17,2007-02-02 11:23:00
"68761",1.34,0.102,237.89,5.6,0,1,18,2007-02-02 11:24:00
"68762",1.374,0.12,238.27,5.8,0,1,17,2007-02-02 11:25:00
"68763",1.434,0.212,237.88,6,0,1,17,2007-02-02 11:26:00
"68764",1.522,0.33,237.68,6.4,0,1,18,2007-02-02 11:27:00
"68765",1.518,0.328,237.33,6.4,0,2,17,2007-02-02 11:28:00
"68766",1.524,0.332,237.85,6.4,0,1,17,2007-02-02 11:29:00
"68767",1.514,0.328,237.21,6.4,0,1,17,2007-02-02 11:30:00
"68768",1.5,0.31,237.33,6.4,0,1,18,2007-02-02 11:31:00
"68769",1.444,0.214,237.8,6,0,0,17,2007-02-02 11:32:00
"68770",1.434,0.21,237.09,6,0,0,17,2007-02-02 11:33:00
"68771",1.422,0.208,236.62,6,0,0,17,2007-02-02 11:34:00
"68772",1.42,0.208,236.72,6,0,0,18,2007-02-02 11:35:00
"68773",1.42,0.21,236.91,6,0,0,17,2007-02-02 11:36:00
"68774",1.382,0.142,237.97,5.8,0,0,17,2007-02-02 11:37:00
"68775",1.364,0.114,237.95,5.6,0,0,17,2007-02-02 11:38:00
"68776",1.358,0.112,237.58,5.6,0,0,18,2007-02-02 11:39:00
"68777",1.356,0.112,237.4,5.6,0,0,17,2007-02-02 11:40:00
"68778",1.354,0.11,237.25,5.6,0,0,17,2007-02-02 11:41:00
"68779",1.298,0,236.83,5.4,0,0,17,2007-02-02 11:42:00
"68780",1.266,0,237.37,5.2,0,0,18,2007-02-02 11:43:00
"68781",1.266,0,237.06,5.2,0,0,17,2007-02-02 11:44:00
"68782",1.276,0,237.81,5.2,0,0,17,2007-02-02 11:45:00
"68783",1.272,0,237.82,5.2,0,0,18,2007-02-02 11:46:00
"68784",1.274,0,238.44,5.2,0,0,17,2007-02-02 11:47:00
"68785",1.276,0,238.53,5.2,0,0,17,2007-02-02 11:48:00
"68786",1.284,0,239.37,5.2,0,0,18,2007-02-02 11:49:00
"68787",1.274,0,238.44,5.2,0,0,17,2007-02-02 11:50:00
"68788",1.282,0,239.16,5.2,0,0,18,2007-02-02 11:51:00
"68789",1.286,0,239.5,5.2,0,0,17,2007-02-02 11:52:00
"68790",1.29,0,239.88,5.4,0,0,18,2007-02-02 11:53:00
"68791",1.294,0,240.23,5.4,0,0,18,2007-02-02 11:54:00
"68792",1.3,0,240.8,5.4,0,0,18,2007-02-02 11:55:00
"68793",1.292,0,240.05,5.4,0,0,17,2007-02-02 11:56:00
"68794",0.412,0,241.4,2.4,0,0,4,2007-02-02 11:57:00
"68795",0.232,0,241.76,1,0,0,0,2007-02-02 11:58:00
"68796",0.232,0,241.94,1,0,0,0,2007-02-02 11:59:00
"68797",0.232,0,241.86,1,0,0,0,2007-02-02 12:00:00
"68798",0.232,0,241.93,1,0,0,0,2007-02-02 12:01:00
"68799",0.232,0,241.85,1,0,0,0,2007-02-02 12:02:00
"68800",0.232,0,241.5,1,0,0,0,2007-02-02 12:03:00
"68801",0.232,0,241.89,1,0,0,0,2007-02-02 12:04:00
"68802",0.232,0,241.47,1,0,0,0,2007-02-02 12:05:00
"68803",0.232,0,241.19,1,0,0,0,2007-02-02 12:06:00
"68804",0.328,0.104,239.83,1.6,0,0,0,2007-02-02 12:07:00
"68805",0.338,0.128,239.23,1.4,0,0,0,2007-02-02 12:08:00
"68806",0.33,0.124,238.12,1.4,0,0,0,2007-02-02 12:09:00
"68807",0.33,0.124,238.25,1.4,0,0,0,2007-02-02 12:10:00
"68808",0.406,0.204,237.39,2,0,0,0,2007-02-02 12:11:00
"68809",0.402,0.224,238.13,1.8,0,0,0,2007-02-02 12:12:00
"68810",0.4,0.222,237.68,1.8,0,0,0,2007-02-02 12:13:00
"68811",0.4,0.226,238.34,1.8,0,0,0,2007-02-02 12:14:00
"68812",0.4,0.228,238.5,1.8,0,0,0,2007-02-02 12:15:00
"68813",0.398,0.232,239.21,1.8,0,0,0,2007-02-02 12:16:00
"68814",0.396,0.228,238.74,1.8,0,0,0,2007-02-02 12:17:00
"68815",0.394,0.23,239.15,1.8,0,0,0,2007-02-02 12:18:00
"68816",0.392,0.228,238.7,1.8,0,0,0,2007-02-02 12:19:00
"68817",0.392,0.23,238.91,1.8,0,0,0,2007-02-02 12:20:00
"68818",0.388,0.224,237.93,1.8,0,0,0,2007-02-02 12:21:00
"68819",0.35,0.174,238.65,1.6,0,0,0,2007-02-02 12:22:00
"68820",0.226,0,238.45,1,0,0,0,2007-02-02 12:23:00
"68821",0.238,0,239.42,1,0,0,0,2007-02-02 12:24:00
"68822",0.284,0,239.21,1.2,0,0,0,2007-02-02 12:25:00
"68823",0.554,0,239.36,2.2,0,0,0,2007-02-02 12:26:00
"68824",0.644,0,238.65,2.8,0,0,0,2007-02-02 12:27:00
"68825",0.834,0.094,238.67,3.4,0,0,0,2007-02-02 12:28:00
"68826",0.828,0.092,237.52,3.4,0,0,0,2007-02-02 12:29:00
"68827",0.83,0.092,238.25,3.4,0,0,0,2007-02-02 12:30:00
"68828",0.83,0.09,238.37,3.4,0,0,0,2007-02-02 12:31:00
"68829",0.832,0.09,238.75,3.4,0,0,0,2007-02-02 12:32:00
"68830",0.83,0.088,238.26,3.4,0,0,0,2007-02-02 12:33:00
"68831",0.832,0.088,238.67,3.4,0,0,0,2007-02-02 12:34:00
"68832",0.832,0.09,238.92,3.4,0,0,0,2007-02-02 12:35:00
"68833",0.834,0.092,239.39,3.4,0,0,0,2007-02-02 12:36:00
"68834",0.834,0.092,239.56,3.4,0,0,0,2007-02-02 12:37:00
"68835",0.834,0.09,239.46,3.4,0,0,0,2007-02-02 12:38:00
"68836",0.828,0.086,238.44,3.4,0,0,0,2007-02-02 12:39:00
"68837",0.83,0.088,238.85,3.4,0,0,0,2007-02-02 12:40:00
"68838",0.828,0.084,238.29,3.4,0,0,0,2007-02-02 12:41:00
"68839",1.094,0.082,238.36,4.6,0,0,0,2007-02-02 12:42:00
"68840",0.83,0.086,238.82,3.4,0,0,0,2007-02-02 12:43:00
"68841",0.83,0.086,239.08,3.4,0,0,0,2007-02-02 12:44:00
"68842",0.83,0.086,239.04,3.4,0,0,0,2007-02-02 12:45:00
"68843",0.828,0.084,238.58,3.4,0,0,0,2007-02-02 12:46:00
"68844",0.858,0.106,238.27,3.6,0,0,0,2007-02-02 12:47:00
"68845",0.936,0.212,238.47,4,0,0,0,2007-02-02 12:48:00
"68846",0.936,0.216,239.13,4,0,0,0,2007-02-02 12:49:00
"68847",0.932,0.216,238.98,4,0,0,0,2007-02-02 12:50:00
"68848",0.93,0.216,238.95,4,0,0,0,2007-02-02 12:51:00
"68849",0.982,0.264,239.49,4.2,0,0,0,2007-02-02 12:52:00
"68850",1.004,0.32,239.41,4.4,0,0,0,2007-02-02 12:53:00
"68851",1.006,0.322,239.65,4.4,0,0,0,2007-02-02 12:54:00
